time = 93568, robot_id = 4, x = 0.25, y = -0.19
time = 93632, robot_id = 0, x = 0.07, y = 0.23
time = 93632, robot_id = 1, x = 0.19, y = -0.23
time = 93632, robot_id = 2, x = -0.46, y = 0.11
time = 93632, robot_id = 3, x = 0.05, y = 0.16
time = 93632, robot_id = 4, x = 0.25, y = -0.20
time = 93696, robot_id = 0, x = 0.07, y = 0.23
time = 93696, robot_id = 1, x = 0.19, y = -0.23
time = 93696, robot_id = 2, x = -0.46, y = 0.11
time = 93696, robot_id = 3, x = 0.05, y = 0.15
time = 93696, robot_id = 4, x = 0.25, y = -0.20
time = 93760, robot_id = 0, x = 0.07, y = 0.23
time = 93760, robot_id = 1, x = 0.19, y = -0.23
time = 93760, robot_id = 2, x = -0.46, y = 0.10
time = 93760, robot_id = 3, x = 0.06, y = 0.15
time = 93760, robot_id = 4, x = 0.26, y = -0.20
time = 93824, robot_id = 0, x = 0.07, y = 0.23
time = 93824, robot_id = 1, x = 0.19, y = -0.22
time = 93824, robot_id = 2, x = -0.46, y = 0.10
time = 93824, robot_id = 3, x = 0.06, y = 0.15
time = 93824, robot_id = 4, x = 0.26, y = -0.20
time = 93888, robot_id = 0, x = 0.07, y = 0.23
time = 93888, robot_id = 1, x = 0.20, y = -0.22
time = 93888, robot_id = 2, x = -0.46, y = 0.10
time = 93888, robot_id = 3, x = 0.07, y = 0.15
time = 93888, robot_id = 4, x = 0.27, y = -0.20
time = 93952, robot_id = 0, x = 0.07, y = 0.23
time = 93952, robot_id = 1, x = 0.20, y = -0.21
time = 93952, robot_id = 2, x = -0.46, y = 0.09
time = 93952, robot_id = 3, x = 0.07, y = 0.14
time = 93952, robot_id = 4, x = 0.28, y = -0.20
time = 94016, robot_id = 0, x = 0.07, y = 0.23
time = 94016, robot_id = 1, x = 0.20, y = -0.21
time = 94016, robot_id = 2, x = -0.46, y = 0.09
time = 94016, robot_id = 3, x = 0.08, y = 0.14
time = 94016, robot_id = 4, x = 0.28, y = -0.20
time = 94080, robot_id = 0, x = 0.07, y = 0.23
time = 94080, robot_id = 1, x = 0.20, y = -0.20
time = 94080, robot_id = 2, x = -0.45, y = 0.08
time = 94080, robot_id = 3, x = 0.08, y = 0.14
time = 94080, robot_id = 4, x = 0.29, y = -0.20
time = 94144, robot_id = 0, x = 0.07, y = 0.23
time = 94144, robot_id = 1, x = 0.20, y = -0.20
time = 94144, robot_id = 2, x = -0.45, y = 0.08
time = 94144, robot_id = 3, x = 0.09, y = 0.13
time = 94144, robot_id = 4, x = 0.29, y = -0.20
time = 94208, robot_id = 0, x = 0.07, y = 0.23
time = 94208, robot_id = 1, x = 0.20, y = -0.19
time = 94208, robot_id = 2, x = -0.45, y = 0.07
time = 94208, robot_id = 3, x = 0.09, y = 0.13
time = 94208, robot_id = 4, x = 0.30, y = -0.20
time = 94272, robot_id = 0, x = 0.07, y = 0.23
time = 94272, robot_id = 1, x = 0.21, y = -0.19
time = 94272, robot_id = 2, x = -0.45, y = 0.07
time = 94272, robot_id = 3, x = 0.10, y = 0.13
time = 94272, robot_id = 4, x = 0.30, y = -0.20
time = 94336, robot_id = 0, x = 0.07, y = 0.23
time = 94336, robot_id = 1, x = 0.21, y = -0.18
time = 94336, robot_id = 2, x = -0.45, y = 0.06
time = 94336, robot_id = 3, x = 0.10, y = 0.13
time = 94336, robot_id = 4, x = 0.31, y = -0.20
time = 94400, robot_id = 0, x = 0.07, y = 0.23
time = 94400, robot_id = 1, x = 0.21, y = -0.17
time = 94400, robot_id = 2, x = -0.45, y = 0.06
time = 94400, robot_id = 3, x = 0.11, y = 0.12
time = 94400, robot_id = 4, x = 0.32, y = -0.20
time = 94464, robot_id = 0, x = 0.07, y = 0.23
time = 94464, robot_id = 1, x = 0.21, y = -0.17
time = 94464, robot_id = 2, x = -0.45, y = 0.05
time = 94464, robot_id = 3, x = 0.11, y = 0.12
time = 94464, robot_id = 4, x = 0.32, y = -0.20
time = 94528, robot_id = 0, x = 0.07, y = 0.23
time = 94528, robot_id = 1, x = 0.21, y = -0.16
time = 94528, robot_id = 2, x = -0.44, y = 0.04
time = 94528, robot_id = 3, x = 0.12, y = 0.12
time = 94528, robot_id = 4, x = 0.33, y = -0.20
time = 94592, robot_id = 0, x = 0.07, y = 0.23
time = 94592, robot_id = 1, x = 0.21, y = -0.16
time = 94592, robot_id = 2, x = -0.44, y = 0.04
time = 94592, robot_id = 3, x = 0.12, y = 0.12
time = 94592, robot_id = 4, x = 0.33, y = -0.19
time = 94656, robot_id = 0, x = 0.07, y = 0.23
time = 94656, robot_id = 1, x = 0.21, y = -0.15
time = 94656, robot_id = 2, x = -0.44, y = 0.03
time = 94656, robot_id = 3, x = 0.12, y = 0.12
time = 94656, robot_id = 4, x = 0.34, y = -0.19
time = 94720, robot_id = 0, x = 0.07, y = 0.23
time = 94720, robot_id = 1, x = 0.21, y = -0.15
time = 94720, robot_id = 2, x = -0.44, y = 0.03
time = 94720, robot_id = 3, x = 0.12, y = 0.12
time = 94720, robot_id = 4, x = 0.34, y = -0.19
time = 94784, robot_id = 0, x = 0.07, y = 0.23
time = 94784, robot_id = 1, x = 0.21, y = -0.14
time = 94784, robot_id = 2, x = -0.44, y = 0.02
time = 94784, robot_id = 3, x = 0.12, y = 0.12
time = 94784, robot_id = 4, x = 0.35, y = -0.19
time = 94848, robot_id = 0, x = 0.07, y = 0.23
time = 94848, robot_id = 1, x = 0.22, y = -0.14
time = 94848, robot_id = 2, x = -0.44, y = 0.02
time = 94848, robot_id = 3, x = 0.12, y = 0.12
time = 94848, robot_id = 4, x = 0.35, y = -0.19
time = 94912, robot_id = 0, x = 0.07, y = 0.23
time = 94912, robot_id = 1, x = 0.22, y = -0.13
time = 94912, robot_id = 2, x = -0.43, y = 0.01
time = 94912, robot_id = 3, x = 0.12, y = 0.12
time = 94912, robot_id = 4, x = 0.36, y = -0.19
time = 94976, robot_id = 0, x = 0.07, y = 0.23
time = 94976, robot_id = 1, x = 0.22, y = -0.12
time = 94976, robot_id = 2, x = -0.43, y = 0.01
time = 94976, robot_id = 3, x = 0.12, y = 0.12
time = 94976, robot_id = 4, x = 0.37, y = -0.19
time = 95040, robot_id = 0, x = 0.07, y = 0.23
time = 95040, robot_id = 1, x = 0.22, y = -0.12
time = 95040, robot_id = 2, x = -0.43, y = 0.00
time = 95040, robot_id = 3, x = 0.12, y = 0.12
time = 95040, robot_id = 4, x = 0.37, y = -0.19
time = 95104, robot_id = 0, x = 0.07, y = 0.23
time = 95104, robot_id = 1, x = 0.22, y = -0.11
time = 95104, robot_id = 2, x = -0.43, y = -0.00
time = 95104, robot_id = 3, x = 0.12, y = 0.12
time = 95104, robot_id = 4, x = 0.38, y = -0.19
time = 95168, robot_id = 0, x = 0.07, y = 0.23
time = 95168, robot_id = 1, x = 0.22, y = -0.11
time = 95168, robot_id = 2, x = -0.43, y = -0.01
time = 95168, robot_id = 3, x = 0.12, y = 0.12
time = 95168, robot_id = 4, x = 0.38, y = -0.18
time = 95232, robot_id = 0, x = 0.07, y = 0.22
time = 95232, robot_id = 1, x = 0.22, y = -0.10
time = 95232, robot_id = 2, x = -0.42, y = -0.01
time = 95232, robot_id = 3, x = 0.12, y = 0.12
time = 95232, robot_id = 4, x = 0.39, y = -0.18
time = 95296, robot_id = 0, x = 0.07, y = 0.22
time = 95296, robot_id = 1, x = 0.22, y = -0.10
time = 95296, robot_id = 2, x = -0.42, y = -0.02
time = 95296, robot_id = 3, x = 0.12, y = 0.12
time = 95296, robot_id = 4, x = 0.39, y = -0.18
time = 95360, robot_id = 0, x = 0.07, y = 0.22
time = 95360, robot_id = 1, x = 0.22, y = -0.09
time = 95360, robot_id = 2, x = -0.42, y = -0.03
time = 95360, robot_id = 3, x = 0.12, y = 0.12
time = 95360, robot_id = 4, x = 0.40, y = -0.18
time = 95424, robot_id = 0, x = 0.07, y = 0.22
time = 95424, robot_id = 1, x = 0.22, y = -0.08
time = 95424, robot_id = 2, x = -0.42, y = -0.03
time = 95424, robot_id = 3, x = 0.12, y = 0.12
time = 95424, robot_id = 4, x = 0.40, y = -0.18
time = 95488, robot_id = 0, x = 0.07, y = 0.22
time = 95488, robot_id = 1, x = 0.22, y = -0.08
time = 95488, robot_id = 2, x = -0.42, y = -0.04
time = 95488, robot_id = 3, x = 0.12, y = 0.12
time = 95488, robot_id = 4, x = 0.41, y = -0.17
time = 95552, robot_id = 0, x = 0.07, y = 0.22
time = 95552, robot_id = 1, x = 0.22, y = -0.07
time = 95552, robot_id = 2, x = -0.41, y = -0.04
time = 95552, robot_id = 3, x = 0.12, y = 0.12
time = 95552, robot_id = 4, x = 0.41, y = -0.17
time = 95616, robot_id = 0, x = 0.07, y = 0.22
time = 95616, robot_id = 1, x = 0.22, y = -0.07
time = 95616, robot_id = 2, x = -0.41, y = -0.05
time = 95616, robot_id = 3, x = 0.12, y = 0.12
time = 95616, robot_id = 4, x = 0.42, y = -0.17
time = 95680, robot_id = 0, x = 0.07, y = 0.22
time = 95680, robot_id = 1, x = 0.22, y = -0.06
time = 95680, robot_id = 2, x = -0.41, y = -0.05
time = 95680, robot_id = 3, x = 0.12, y = 0.12
time = 95680, robot_id = 4, x = 0.42, y = -0.17
time = 95744, robot_id = 0, x = 0.07, y = 0.22
time = 95744, robot_id = 1, x = 0.22, y = -0.06
time = 95744, robot_id = 2, x = -0.41, y = -0.06
time = 95744, robot_id = 3, x = 0.12, y = 0.12
time = 95744, robot_id = 4, x = 0.43, y = -0.16
time = 95808, robot_id = 0, x = 0.07, y = 0.22
time = 95808, robot_id = 1, x = 0.22, y = -0.05
time = 95808, robot_id = 2, x = -0.40, y = -0.06
time = 95808, robot_id = 3, x = 0.12, y = 0.12
time = 95808, robot_id = 4, x = 0.43, y = -0.16
time = 95872, robot_id = 0, x = 0.07, y = 0.22
time = 95872, robot_id = 1, x = 0.23, y = -0.05
time = 95872, robot_id = 2, x = -0.41, y = -0.06
time = 95872, robot_id = 3, x = 0.13, y = 0.11
time = 95872, robot_id = 4, x = 0.44, y = -0.16
time = 95936, robot_id = 0, x = 0.07, y = 0.22
time = 95936, robot_id = 1, x = 0.23, y = -0.04
time = 95936, robot_id = 2, x = -0.41, y = -0.06
time = 95936, robot_id = 3, x = 0.13, y = 0.11
time = 95936, robot_id = 4, x = 0.44, y = -0.16
time = 96000, robot_id = 0, x = 0.07, y = 0.22
time = 96000, robot_id = 1, x = 0.23, y = -0.03
time = 96000, robot_id = 2, x = -0.41, y = -0.06
time = 96000, robot_id = 3, x = 0.14, y = 0.11
time = 96000, robot_id = 4, x = 0.45, y = -0.15
time = 96064, robot_id = 0, x = 0.07, y = 0.22
time = 96064, robot_id = 1, x = 0.23, y = -0.03
time = 96064, robot_id = 2, x = -0.41, y = -0.06
time = 96064, robot_id = 3, x = 0.14, y = 0.10
time = 96064, robot_id = 4, x = 0.45, y = -0.15
time = 96128, robot_id = 0, x = 0.07, y = 0.22
time = 96128, robot_id = 1, x = 0.23, y = -0.02
time = 96128, robot_id = 2, x = -0.41, y = -0.06
time = 96128, robot_id = 3, x = 0.15, y = 0.10
time = 96128, robot_id = 4, x = 0.46, y = -0.15
time = 96192, robot_id = 0, x = 0.07, y = 0.22
time = 96192, robot_id = 1, x = 0.23, y = -0.02
time = 96192, robot_id = 2, x = -0.41, y = -0.06
time = 96192, robot_id = 3, x = 0.15, y = 0.10
time = 96192, robot_id = 4, x = 0.46, y = -0.15
time = 96256, robot_id = 0, x = 0.07, y = 0.22
time = 96256, robot_id = 1, x = 0.23, y = -0.01
time = 96256, robot_id = 2, x = -0.41, y = -0.06
time = 96256, robot_id = 3, x = 0.16, y = 0.09
time = 96256, robot_id = 4, x = 0.46, y = -0.15
time = 96320, robot_id = 0, x = 0.07, y = 0.22
time = 96320, robot_id = 1, x = 0.23, y = -0.01
time = 96320, robot_id = 2, x = -0.41, y = -0.06
time = 96320, robot_id = 3, x = 0.16, y = 0.09
time = 96320, robot_id = 4, x = 0.46, y = -0.15
time = 96384, robot_id = 0, x = 0.07, y = 0.22
time = 96384, robot_id = 1, x = 0.23, y = -0.01
time = 96384, robot_id = 2, x = -0.41, y = -0.06
time = 96384, robot_id = 3, x = 0.17, y = 0.09
time = 96384, robot_id = 4, x = 0.46, y = -0.15
time = 96448, robot_id = 0, x = 0.07, y = 0.22
time = 96448, robot_id = 1, x = 0.23, y = -0.00
time = 96448, robot_id = 2, x = -0.41, y = -0.06
time = 96448, robot_id = 3, x = 0.17, y = 0.09
time = 96448, robot_id = 4, x = 0.46, y = -0.15
time = 96512, robot_id = 0, x = 0.07, y = 0.22
time = 96512, robot_id = 1, x = 0.23, y = 0.00
time = 96512, robot_id = 2, x = -0.41, y = -0.06
time = 96512, robot_id = 3, x = 0.17, y = 0.09
time = 96512, robot_id = 4, x = 0.46, y = -0.15
time = 96576, robot_id = 0, x = 0.07, y = 0.22
time = 96576, robot_id = 1, x = 0.23, y = 0.01
time = 96576, robot_id = 2, x = -0.41, y = -0.06
time = 96576, robot_id = 3, x = 0.17, y = 0.08
time = 96576, robot_id = 4, x = 0.46, y = -0.15
time = 96640, robot_id = 0, x = 0.07, y = 0.22
time = 96640, robot_id = 1, x = 0.24, y = 0.02
time = 96640, robot_id = 2, x = -0.41, y = -0.06
time = 96640, robot_id = 3, x = 0.18, y = 0.08
time = 96640, robot_id = 4, x = 0.46, y = -0.14
time = 96704, robot_id = 0, x = 0.07, y = 0.22
time = 96704, robot_id = 1, x = 0.24, y = 0.02
time = 96704, robot_id = 2, x = -0.41, y = -0.06
time = 96704, robot_id = 3, x = 0.18, y = 0.08
time = 96704, robot_id = 4, x = 0.46, y = -0.14
time = 96768, robot_id = 0, x = 0.07, y = 0.22
time = 96768, robot_id = 1, x = 0.24, y = 0.02
time = 96768, robot_id = 2, x = -0.41, y = -0.06
time = 96768, robot_id = 3, x = 0.19, y = 0.08
time = 96768, robot_id = 4, x = 0.46, y = -0.14
time = 96832, robot_id = 0, x = 0.07, y = 0.22
time = 96832, robot_id = 1, x = 0.24, y = 0.03
time = 96832, robot_id = 2, x = -0.41, y = -0.06
time = 96832, robot_id = 3, x = 0.19, y = 0.08
time = 96832, robot_id = 4, x = 0.46, y = -0.14
time = 96896, robot_id = 0, x = 0.07, y = 0.22
time = 96896, robot_id = 1, x = 0.25, y = 0.03
time = 96896, robot_id = 2, x = -0.41, y = -0.06
time = 96896, robot_id = 3, x = 0.19, y = 0.08
time = 96896, robot_id = 4, x = 0.46, y = -0.14
time = 96960, robot_id = 0, x = 0.07, y = 0.22
time = 96960, robot_id = 1, x = 0.25, y = 0.04
time = 96960, robot_id = 2, x = -0.41, y = -0.06
time = 96960, robot_id = 3, x = 0.19, y = 0.08
time = 96960, robot_id = 4, x = 0.46, y = -0.14
time = 97024, robot_id = 0, x = 0.07, y = 0.22
time = 97024, robot_id = 1, x = 0.26, y = 0.04
time = 97024, robot_id = 2, x = -0.41, y = -0.06
time = 97024, robot_id = 3, x = 0.19, y = 0.08
time = 97024, robot_id = 4, x = 0.46, y = -0.14
time = 97088, robot_id = 0, x = 0.07, y = 0.22
time = 97088, robot_id = 1, x = 0.26, y = 0.05
time = 97088, robot_id = 2, x = -0.41, y = -0.06
time = 97088, robot_id = 3, x = 0.20, y = 0.08
time = 97088, robot_id = 4, x = 0.46, y = -0.14
time = 97152, robot_id = 0, x = 0.07, y = 0.22
time = 97152, robot_id = 1, x = 0.26, y = 0.05
time = 97152, robot_id = 2, x = -0.41, y = -0.06
time = 97152, robot_id = 3, x = 0.20, y = 0.08
time = 97152, robot_id = 4, x = 0.46, y = -0.14
time = 97216, robot_id = 0, x = 0.07, y = 0.22
time = 97216, robot_id = 1, x = 0.26, y = 0.05
time = 97216, robot_id = 2, x = -0.41, y = -0.06
time = 97216, robot_id = 3, x = 0.20, y = 0.08
time = 97216, robot_id = 4, x = 0.46, y = -0.13
time = 97280, robot_id = 0, x = 0.07, y = 0.22
time = 97280, robot_id = 1, x = 0.27, y = 0.04
time = 97280, robot_id = 2, x = -0.41, y = -0.06
time = 97280, robot_id = 3, x = 0.20, y = 0.08
time = 97280, robot_id = 4, x = 0.46, y = -0.13
time = 97344, robot_id = 0, x = 0.07, y = 0.22
time = 97344, robot_id = 1, x = 0.27, y = 0.05
time = 97344, robot_id = 2, x = -0.41, y = -0.06
time = 97344, robot_id = 3, x = 0.20, y = 0.08
time = 97344, robot_id = 4, x = 0.46, y = -0.13
time = 97408, robot_id = 0, x = 0.07, y = 0.22
time = 97408, robot_id = 1, x = 0.27, y = 0.05
time = 97408, robot_id = 2, x = -0.41, y = -0.06
time = 97408, robot_id = 3, x = 0.21, y = 0.08
time = 97408, robot_id = 4, x = 0.46, y = -0.13
time = 97472, robot_id = 0, x = 0.07, y = 0.22
time = 97472, robot_id = 1, x = 0.28, y = 0.06
time = 97472, robot_id = 2, x = -0.41, y = -0.06
time = 97472, robot_id = 3, x = 0.21, y = 0.08
time = 97472, robot_id = 4, x = 0.46, y = -0.13
time = 97536, robot_id = 0, x = 0.07, y = 0.22
time = 97536, robot_id = 1, x = 0.28, y = 0.06
time = 97536, robot_id = 2, x = -0.41, y = -0.06
time = 97536, robot_id = 3, x = 0.21, y = 0.08
time = 97536, robot_id = 4, x = 0.46, y = -0.12
time = 97600, robot_id = 0, x = 0.07, y = 0.22
time = 97600, robot_id = 1, x = 0.28, y = 0.06
time = 97600, robot_id = 2, x = -0.41, y = -0.06
time = 97600, robot_id = 3, x = 0.21, y = 0.08
time = 97600, robot_id = 4, x = 0.46, y = -0.11
time = 97664, robot_id = 0, x = 0.07, y = 0.22
time = 97664, robot_id = 1, x = 0.29, y = 0.07
time = 97664, robot_id = 2, x = -0.41, y = -0.06
time = 97664, robot_id = 3, x = 0.21, y = 0.08
time = 97664, robot_id = 4, x = 0.45, y = -0.11
time = 97728, robot_id = 0, x = 0.07, y = 0.22
time = 97728, robot_id = 1, x = 0.29, y = 0.07
time = 97728, robot_id = 2, x = -0.41, y = -0.06
time = 97728, robot_id = 3, x = 0.22, y = 0.08
time = 97728, robot_id = 4, x = 0.45, y = -0.10
time = 97792, robot_id = 0, x = 0.07, y = 0.22
time = 97792, robot_id = 1, x = 0.29, y = 0.07
time = 97792, robot_id = 2, x = -0.41, y = -0.06
time = 97792, robot_id = 3, x = 0.22, y = 0.08
time = 97792, robot_id = 4, x = 0.45, y = -0.10
time = 97856, robot_id = 0, x = 0.07, y = 0.22
time = 97856, robot_id = 1, x = 0.30, y = 0.08
time = 97856, robot_id = 2, x = -0.41, y = -0.06
time = 97856, robot_id = 3, x = 0.23, y = 0.08
time = 97856, robot_id = 4, x = 0.45, y = -0.09
time = 97920, robot_id = 0, x = 0.07, y = 0.22
time = 97920, robot_id = 1, x = 0.30, y = 0.08
time = 97920, robot_id = 2, x = -0.41, y = -0.06
time = 97920, robot_id = 3, x = 0.23, y = 0.08
time = 97920, robot_id = 4, x = 0.45, y = -0.09
time = 97984, robot_id = 0, x = 0.07, y = 0.22
time = 97984, robot_id = 1, x = 0.30, y = 0.09
time = 97984, robot_id = 2, x = -0.41, y = -0.06
time = 97984, robot_id = 3, x = 0.23, y = 0.08
time = 97984, robot_id = 4, x = 0.44, y = -0.08
time = 98048, robot_id = 0, x = 0.07, y = 0.22
time = 98048, robot_id = 1, x = 0.31, y = 0.09
time = 98048, robot_id = 2, x = -0.41, y = -0.06
time = 98048, robot_id = 3, x = 0.23, y = 0.08
time = 98048, robot_id = 4, x = 0.44, y = -0.08
time = 98112, robot_id = 0, x = 0.07, y = 0.22
time = 98112, robot_id = 1, x = 0.31, y = 0.09
time = 98112, robot_id = 2, x = -0.41, y = -0.06
time = 98112, robot_id = 3, x = 0.24, y = 0.09
time = 98112, robot_id = 4, x = 0.44, y = -0.08
time = 98176, robot_id = 0, x = 0.07, y = 0.22
time = 98176, robot_id = 1, x = 0.31, y = 0.10
time = 98176, robot_id = 2, x = -0.41, y = -0.06
time = 98176, robot_id = 3, x = 0.24, y = 0.09
time = 98176, robot_id = 4, x = 0.44, y = -0.08
time = 98240, robot_id = 0, x = 0.07, y = 0.22
time = 98240, robot_id = 1, x = 0.32, y = 0.10
time = 98240, robot_id = 2, x = -0.41, y = -0.06
time = 98240, robot_id = 3, x = 0.25, y = 0.09
time = 98240, robot_id = 4, x = 0.44, y = -0.08
time = 98304, robot_id = 0, x = 0.07, y = 0.22
time = 98304, robot_id = 1, x = 0.32, y = 0.11
time = 98304, robot_id = 2, x = -0.41, y = -0.06
time = 98304, robot_id = 3, x = 0.25, y = 0.09
time = 98304, robot_id = 4, x = 0.44, y = -0.08
time = 98368, robot_id = 0, x = 0.07, y = 0.22
time = 98368, robot_id = 1, x = 0.32, y = 0.11
time = 98368, robot_id = 2, x = -0.41, y = -0.06
time = 98368, robot_id = 3, x = 0.25, y = 0.09
time = 98368, robot_id = 4, x = 0.44, y = -0.08
time = 98432, robot_id = 0, x = 0.07, y = 0.22
time = 98432, robot_id = 1, x = 0.33, y = 0.12
time = 98432, robot_id = 2, x = -0.41, y = -0.06
time = 98432, robot_id = 3, x = 0.26, y = 0.09
time = 98432, robot_id = 4, x = 0.44, y = -0.08
time = 98496, robot_id = 0, x = 0.08, y = 0.22
time = 98496, robot_id = 1, x = 0.33, y = 0.12
time = 98496, robot_id = 2, x = -0.40, y = -0.06
time = 98496, robot_id = 3, x = 0.26, y = 0.09
time = 98496, robot_id = 4, x = 0.44, y = -0.08
time = 98560, robot_id = 0, x = 0.08, y = 0.22
time = 98560, robot_id = 1, x = 0.34, y = 0.12
time = 98560, robot_id = 2, x = -0.40, y = -0.07
time = 98560, robot_id = 3, x = 0.26, y = 0.09
time = 98560, robot_id = 4, x = 0.44, y = -0.08
time = 98624, robot_id = 0, x = 0.09, y = 0.21
time = 98624, robot_id = 1, x = 0.34, y = 0.13
time = 98624, robot_id = 2, x = -0.40, y = -0.07
time = 98624, robot_id = 3, x = 0.27, y = 0.09
time = 98624, robot_id = 4, x = 0.44, y = -0.08
time = 98688, robot_id = 0, x = 0.09, y = 0.21
time = 98688, robot_id = 1, x = 0.34, y = 0.13
time = 98688, robot_id = 2, x = -0.39, y = -0.07
time = 98688, robot_id = 3, x = 0.27, y = 0.10
time = 98688, robot_id = 4, x = 0.44, y = -0.08
time = 98752, robot_id = 0, x = 0.09, y = 0.20
time = 98752, robot_id = 1, x = 0.35, y = 0.14
time = 98752, robot_id = 2, x = -0.39, y = -0.08
time = 98752, robot_id = 3, x = 0.28, y = 0.10
time = 98752, robot_id = 4, x = 0.44, y = -0.08
time = 98816, robot_id = 0, x = 0.10, y = 0.20
time = 98816, robot_id = 1, x = 0.35, y = 0.14
time = 98816, robot_id = 2, x = -0.39, y = -0.08
time = 98816, robot_id = 3, x = 0.28, y = 0.10
time = 98816, robot_id = 4, x = 0.44, y = -0.08
time = 98880, robot_id = 0, x = 0.10, y = 0.20
time = 98880, robot_id = 1, x = 0.36, y = 0.14
time = 98880, robot_id = 2, x = -0.38, y = -0.09
time = 98880, robot_id = 3, x = 0.29, y = 0.10
time = 98880, robot_id = 4, x = 0.44, y = -0.08
time = 98944, robot_id = 0, x = 0.10, y = 0.20
time = 98944, robot_id = 1, x = 0.36, y = 0.14
time = 98944, robot_id = 2, x = -0.38, y = -0.09
time = 98944, robot_id = 3, x = 0.30, y = 0.10
time = 98944, robot_id = 4, x = 0.44, y = -0.08
time = 99008, robot_id = 0, x = 0.10, y = 0.19
time = 99008, robot_id = 1, x = 0.36, y = 0.14
time = 99008, robot_id = 2, x = -0.38, y = -0.10
time = 99008, robot_id = 3, x = 0.30, y = 0.11
time = 99008, robot_id = 4, x = 0.44, y = -0.08
time = 99072, robot_id = 0, x = 0.11, y = 0.19
time = 99072, robot_id = 1, x = 0.36, y = 0.14
time = 99072, robot_id = 2, x = -0.37, y = -0.10
time = 99072, robot_id = 3, x = 0.30, y = 0.11
time = 99072, robot_id = 4, x = 0.44, y = -0.08
time = 99136, robot_id = 0, x = 0.11, y = 0.18
time = 99136, robot_id = 1, x = 0.37, y = 0.14
time = 99136, robot_id = 2, x = -0.37, y = -0.10
time = 99136, robot_id = 3, x = 0.30, y = 0.11
time = 99136, robot_id = 4, x = 0.44, y = -0.08
time = 99200, robot_id = 0, x = 0.11, y = 0.18
time = 99200, robot_id = 1, x = 0.37, y = 0.14
time = 99200, robot_id = 2, x = -0.36, y = -0.11
time = 99200, robot_id = 3, x = 0.30, y = 0.11
time = 99200, robot_id = 4, x = 0.44, y = -0.08
time = 99264, robot_id = 0, x = 0.12, y = 0.17
time = 99264, robot_id = 1, x = 0.37, y = 0.14
time = 99264, robot_id = 2, x = -0.36, y = -0.11
time = 99264, robot_id = 3, x = 0.30, y = 0.11
time = 99264, robot_id = 4, x = 0.44, y = -0.08
time = 99328, robot_id = 0, x = 0.12, y = 0.17
time = 99328, robot_id = 1, x = 0.37, y = 0.14
time = 99328, robot_id = 2, x = -0.36, y = -0.12
time = 99328, robot_id = 3, x = 0.31, y = 0.12
time = 99328, robot_id = 4, x = 0.44, y = -0.08
time = 99392, robot_id = 0, x = 0.12, y = 0.16
time = 99392, robot_id = 1, x = 0.38, y = 0.14
time = 99392, robot_id = 2, x = -0.35, y = -0.12
time = 99392, robot_id = 3, x = 0.31, y = 0.12
time = 99392, robot_id = 4, x = 0.44, y = -0.08
time = 99456, robot_id = 0, x = 0.12, y = 0.16
time = 99456, robot_id = 1, x = 0.38, y = 0.14
time = 99456, robot_id = 2, x = -0.35, y = -0.12
time = 99456, robot_id = 3, x = 0.31, y = 0.12
time = 99456, robot_id = 4, x = 0.44, y = -0.07
time = 99520, robot_id = 0, x = 0.13, y = 0.15
time = 99520, robot_id = 1, x = 0.38, y = 0.14
time = 99520, robot_id = 2, x = -0.34, y = -0.13
time = 99520, robot_id = 3, x = 0.31, y = 0.12
time = 99520, robot_id = 4, x = 0.44, y = -0.07
time = 99584, robot_id = 0, x = 0.13, y = 0.15
time = 99584, robot_id = 1, x = 0.38, y = 0.14
time = 99584, robot_id = 2, x = -0.34, y = -0.13
time = 99584, robot_id = 3, x = 0.31, y = 0.13
time = 99584, robot_id = 4, x = 0.43, y = -0.06
time = 99648, robot_id = 0, x = 0.13, y = 0.14
time = 99648, robot_id = 1, x = 0.39, y = 0.14
time = 99648, robot_id = 2, x = -0.34, y = -0.14
time = 99648, robot_id = 3, x = 0.32, y = 0.13
time = 99648, robot_id = 4, x = 0.43, y = -0.06
time = 99712, robot_id = 0, x = 0.13, y = 0.13
time = 99712, robot_id = 1, x = 0.39, y = 0.14
time = 99712, robot_id = 2, x = -0.33, y = -0.14
time = 99712, robot_id = 3, x = 0.32, y = 0.13
time = 99712, robot_id = 4, x = 0.43, y = -0.05
time = 99776, robot_id = 0, x = 0.13, y = 0.13
time = 99776, robot_id = 1, x = 0.39, y = 0.14
time = 99776, robot_id = 2, x = -0.33, y = -0.14
time = 99776, robot_id = 3, x = 0.32, y = 0.13
time = 99776, robot_id = 4, x = 0.42, y = -0.05
time = 99840, robot_id = 0, x = 0.13, y = 0.12
time = 99840, robot_id = 1, x = 0.39, y = 0.14
time = 99840, robot_id = 2, x = -0.32, y = -0.15
time = 99840, robot_id = 3, x = 0.32, y = 0.13
time = 99840, robot_id = 4, x = 0.42, y = -0.04
time = 99904, robot_id = 0, x = 0.13, y = 0.12
time = 99904, robot_id = 1, x = 0.40, y = 0.14
time = 99904, robot_id = 2, x = -0.32, y = -0.15
time = 99904, robot_id = 3, x = 0.32, y = 0.14
time = 99904, robot_id = 4, x = 0.42, y = -0.04
time = 99968, robot_id = 0, x = 0.13, y = 0.11
time = 99968, robot_id = 1, x = 0.40, y = 0.14
time = 99968, robot_id = 2, x = -0.32, y = -0.16
time = 99968, robot_id = 3, x = 0.33, y = 0.14
